word	Frequency
категории	8607
композиция	8606
политики	8603
посуда	8602
аэропорт	8591
крест	8579
выводит	8565
полагает	8564
хранение	8562
рассмотрение	8555
заходит	8555
горит	8554
черт	8552
пары	8546
рождение	8541
приготовление	8536
легенда	8525
продавцы	8523
кругу	8523
матч	8521
охота	8518
сервер	8516
потребители	8501
кампания	8480
крепится	8474
акцент	8442
враги	8440
трава	8434
следит	8431
индикатор	8426
ложь	8423
крепость	8423
пиво	8419
подразделение	8417
телевизор	8415
вносит	8404
дама	8403
ингредиенты	8393
мамы	8389
новосибирск	8388
колеблется	8387
картофель	8386
чистка	8385
тайна	8385
юристы	8370
выдача	8367
поезд	8361
обращает	8356
медики	8351
музыканты	8350
